Loan_ID,Bank,Client_Type,Loan_Amount,Balance,Rate,Term_Months,Start_Date,End_Date,Days_Overdue,Rating,Default_Prob,Loss_Given_Default,Status
LN001610,Barclays,Individual,8282.834580183526,7802.93960865241,6.116390204595209,120,2022-05-09,2032-03-17,0,AA,0.12978688516875558,0.6222780180204933,Performing
LN001611,HSBC,Individual,1769.829678052813,1445.887139555364,4.4463912013870734,60,2024-02-21,2029-01-25,0,A,0.015202253348020467,0.4290076893949159,Performing
LN001612,Barclays,Corporate,45376.70297671597,33358.562586679516,6.664297608480263,12,2022-06-20,2023-06-15,30,BBB,0.006737957076194718,0.41620192483799856,Delinquent
LN001613,Barclays,Individual,60451.15132121155,48128.664848789835,3.7809482734971454,36,2024-08-13,2027-07-29,0,AA,0.06728654744830438,0.6597326838991817,Performing
LN001614,HSBC,Corporate,77705.05277809926,72947.2717949838,5.437933069708293,120,2024-11-28,2034-10-07,0,BB,0.029680735598586125,0.3996156793845662,Performing
LN001615,Citigroup,Individual,18688.14935956774,13244.209404109566,7.989263368686927,12,2023-07-11,2024-07-05,0,B,0.034541380798767375,0.3559711367992575,Performing
LN001616,Deutsche Bank,Corporate,7907.950474563005,5597.016874374106,5.734871183948504,120,2024-02-02,2033-12-11,0,BB,0.014374217337047891,0.43839411461509603,Performing
LN001617,Barclays,Corporate,1934.4446124220021,1618.013754366537,2.788709197379115,120,2023-10-12,2033-08-20,30,BBB,0.038419923086786184,0.21597507527669035,Delinquent
LN001618,Citigroup,Corporate,604244.7387208174,429914.2201025178,5.464129616184836,12,2024-10-01,2025-09-26,0,AAA,0.0562279403822405,0.47690755606392504,Performing
LN001619,HSBC,Corporate,43469.45543086868,37883.20300041564,4.369031744669451,36,2022-06-06,2025-05-21,30,BBB,0.009588959380929667,0.31806431957554665,Delinquent
LN001620,Deutsche Bank,Individual,33267.076081322404,24127.88802566482,5.108294831730927,12,2023-12-05,2024-11-29,30,A,0.0007862793875153735,0.36229969463917916,Delinquent
LN001621,Deutsche Bank,Corporate,11410.54540955629,10757.829692783398,6.224327369152226,12,2022-03-04,2023-02-27,0,AA,0.022839259800869618,0.6875189141848635,Performing
LN001622,Citigroup,Individual,27025.926761227238,24896.21750475021,5.707937777767073,12,2023-01-13,2024-01-08,0,AA,0.03714863551471094,0.3802950833361805,Performing
LN001623,Barclays,Corporate,26770.393009983316,22684.214625628923,5.167240591803554,36,2024-04-30,2027-04-15,0,D,0.014510768562076518,0.7714198085379748,Performing
LN001624,Barclays,Corporate,14571.340018802915,13195.686385960471,3.9375779153060804,12,2024-04-12,2025-04-07,0,AAA,0.04963290146495095,0.32599252187468686,Performing
LN001625,Deutsche Bank,Individual,30977.048256851805,27980.60935649843,6.6172774335098925,120,2024-02-09,2033-12-18,0,BBB,0.04030073110807953,0.474278692200148,Performing
LN001626,Citigroup,Individual,22174.649229202078,20589.88132829038,5.00290709968527,36,2024-07-11,2027-06-26,0,BBB,0.03319658257630366,0.45081490285331544,Performing
LN001627,HSBC,Individual,108951.0584775625,106541.00814903216,5.296197044240156,12,2024-12-09,2025-12-04,60,BBB,0.07147616476285476,0.561480715751801,Delinquent
LN001628,Citigroup,Individual,4198.034006785432,3575.1847207903566,4.6734903852125615,12,2023-08-02,2024-07-27,60,BB,0.021341684645985584,0.6461413340650961,Delinquent
LN001629,Citigroup,Corporate,14533.72534305997,11279.077799164632,5.070936550267126,120,2023-09-25,2033-08-03,30,BBB,0.00786977074501169,0.5138482729083904,Delinquent
LN001630,Barclays,Corporate,23879.758655262547,19393.201825191853,4.027835576749659,36,2024-02-01,2027-01-16,0,BB,0.1191354522859213,0.423516726024789,Performing
LN001631,Citigroup,Corporate,23480.131358656592,19617.096714317828,1.0,36,2024-11-11,2027-10-27,0,BBB,0.04478870665985049,0.3638061916150672,Performing
LN001632,HSBC,Corporate,1424.2750685258359,1111.4848799383037,6.001054521563295,120,2024-09-17,2034-07-27,0,BB,0.03169281314146377,0.7547156398123287,Performing
LN001633,Citigroup,Individual,18036.656004187105,13702.262447238158,7.668103965339805,12,2023-04-10,2024-04-04,0,AAA,0.029229287388095434,0.5326516919012672,Performing
LN001634,Barclays,Individual,37477.23375550923,37091.92479517533,6.736086015967006,12,2024-08-19,2025-08-14,30,A,0.022902705752250563,0.30557064655162214,Delinquent
LN001635,Barclays,Individual,1377.115613901952,993.1199816157309,5.299958300422906,120,2023-11-20,2033-09-28,90,BBB,0.036112421113199004,0.14232260656184884,Default
LN001636,Barclays,Individual,81496.9126541706,71728.79403393602,5.880910414415652,12,2024-02-12,2025-02-06,0,AAA,0.004405485001195298,0.22956181339888937,Performing
LN001637,Deutsche Bank,Corporate,44054.98800998322,41118.151317468895,5.865849084548572,60,2022-06-15,2027-05-20,0,BB,0.0386981537751905,0.23369451566155394,Performing
LN001638,Citigroup,Corporate,208092.1543528299,164005.691211827,7.550370515563527,60,2023-07-20,2028-06-23,0,AA,0.1162763069961146,0.6391431900252204,Performing
LN001639,Deutsche Bank,Individual,8755.90041400698,6416.489584466274,3.0760336137720237,36,2023-10-09,2026-09-23,0,A,0.005357239929356166,0.33600056941201834,Performing
LN001640,Deutsche Bank,Individual,9086.055874052543,7976.636026611031,6.871919973532242,12,2023-05-02,2024-04-26,0,BBB,0.029057772454010682,0.3210839336248266,Performing
LN001641,HSBC,Individual,6676.525166753109,4947.849633727521,6.764095161801018,120,2023-02-20,2032-12-29,0,AAA,0.036784690065293446,0.4808365750698767,Performing
LN001642,Citigroup,Corporate,15601.10706722005,11741.914896260754,3.6005223149832704,12,2022-06-06,2023-06-01,0,A,0.044446844910432014,0.31626780063896015,Performing
LN001643,Citigroup,Corporate,15378.835489800116,11740.89757817987,4.464907688252626,60,2023-03-10,2028-02-12,60,BBB,0.007240387404976983,0.7314237856040242,Delinquent
LN001644,Deutsche Bank,Individual,2876.2240628218537,2671.2092795159306,1.0,60,2023-12-01,2028-11-04,0,BBB,0.030977694230134425,0.4955180593270721,Performing
LN001645,Deutsche Bank,Individual,7968.480603534275,7016.873885802334,1.9763888101713603,12,2024-05-24,2025-05-19,0,A,0.019450643535377492,0.5992268946882437,Performing
LN001646,Deutsche Bank,Individual,48090.28469118182,45677.24394100624,3.7932136828231666,12,2022-03-21,2023-03-16,30,AA,0.11074309202201334,0.48075405442373825,Delinquent
LN001647,Barclays,Individual,10032.288769265511,8042.880007626298,3.926828706554096,36,2024-09-05,2027-08-21,0,AAA,0.010160869197524756,0.367054939769386,Performing
LN001648,Citigroup,Corporate,107551.63502026258,106824.71220615508,4.291763083962023,12,2023-01-13,2024-01-08,0,AAA,0.013858461234437144,0.1501364426842189,Performing
LN001649,HSBC,Individual,4964.295637718072,3710.8011918624798,6.402509636915503,60,2024-07-08,2029-06-12,0,AA,0.07044906790862852,0.4336181762835597,Performing
LN001650,Citigroup,Individual,41230.86147293862,32311.624137635798,5.882174130013627,60,2023-11-13,2028-10-17,30,A,0.006306253792283227,0.12634643533079767,Delinquent
LN001651,Deutsche Bank,Corporate,9540.46412071039,8888.319721360242,2.1061728199400194,12,2022-05-09,2023-05-04,30,A,0.031211063788218345,0.6169724145557115,Delinquent
LN001652,HSBC,Corporate,28641.345933163306,21853.458240887416,5.334793786284539,36,2022-01-07,2024-12-22,0,B,0.008790362172647722,0.13202404875435597,Performing
LN001653,Barclays,Corporate,23262.011044537147,18441.477106447906,4.057617426027368,60,2024-07-16,2029-06-20,0,BB,0.01343301302866796,0.4610233616792406,Performing
LN001654,HSBC,Corporate,37882.897155219216,29426.96141250551,5.264413896564706,12,2022-04-06,2023-04-01,30,AAA,0.019688915083100757,0.2213888942623923,Delinquent
LN001655,Barclays,Corporate,2827.436255872343,2128.0457126728475,5.552739880566201,36,2023-09-25,2026-09-09,0,BBB,0.001076918497155298,0.5104696766806446,Performing
LN001656,Citigroup,Corporate,42551.98942192817,38634.243092591096,5.996723342138404,12,2022-07-11,2023-07-06,30,AAA,0.06581100278270839,0.29290233233048596,Delinquent
LN001657,Citigroup,Corporate,24262.867508764426,18042.296996854813,6.167130932255587,36,2024-03-25,2027-03-10,0,AAA,0.006095738562121255,0.2878625279389259,Performing
LN001658,Deutsche Bank,Individual,21260.31986079572,16964.42337534062,5.880913260634969,12,2024-11-25,2025-11-20,0,BBB,0.0375234888663068,0.43210109909340577,Performing
LN001659,HSBC,Individual,86625.2922771273,65461.33748938516,6.901858398963356,36,2022-10-06,2025-09-20,0,A,0.00889056722146505,0.18242271828469067,Performing
LN001660,HSBC,Individual,105527.36325864722,74781.63849648902,6.265942359688679,12,2023-10-31,2024-10-25,90,BB,0.00024498608739408675,0.7691351392048655,Default
LN001661,Citigroup,Individual,104307.7735999397,104284.21598291761,3.8139953344807394,60,2023-01-13,2027-12-18,0,A,0.0019078169548379506,0.6154829982642626,Performing
LN001662,HSBC,Corporate,5564.043446586482,4733.8802594702365,7.26164793156633,60,2023-07-28,2028-07-01,0,BBB,0.0474292064802469,0.12147582051157937,Performing
LN001663,Citigroup,Corporate,60367.879769449995,43907.133898987435,5.376085181392212,60,2022-10-03,2027-09-07,0,CCC,0.030641952531316446,0.6859039832235898,Performing
LN001664,HSBC,Individual,14704.564030852252,13375.544671519307,6.881044126844885,120,2022-08-02,2032-06-10,30,AAA,0.05883842588555562,0.389175510799907,Delinquent
LN001665,Barclays,Individual,6498.166585037464,5728.041371812069,5.673227626305852,120,2022-11-08,2032-09-16,0,AA,0.09587626654623499,0.31568719808933027,Performing
LN001666,Citigroup,Individual,18919.342762005348,14120.026289022304,5.883072573977645,120,2022-05-26,2032-04-03,0,AA,0.005878158155256844,0.7882062278277272,Performing
LN001667,Deutsche Bank,Individual,5857.805058008956,4366.771410879157,5.8702200763116865,12,2024-01-08,2025-01-02,0,AAA,0.00254979663107805,0.3658968598100968,Performing
LN001668,Barclays,Individual,17579.702831244274,14898.533451493968,2.7157940743860753,36,2023-11-09,2026-10-24,30,BB,0.000646072966826174,0.46820779938224516,Delinquent
LN001669,Barclays,Corporate,45678.15794041303,41634.5507540049,3.965992474854185,120,2024-11-22,2034-10-01,0,AA,0.003578476354943472,0.347468545251628,Performing
LN001670,Deutsche Bank,Corporate,13783.995151183959,12628.909353836065,4.098247681377617,36,2023-01-30,2026-01-14,0,AAA,0.00771165013979486,0.37842047290485387,Performing
LN001671,HSBC,Individual,30564.190309728187,26365.43216983594,7.742914792875014,12,2024-02-16,2025-02-10,0,AA,0.01065279258338989,0.40666204434114406,Performing
LN001672,Barclays,Individual,84709.17245632317,65687.60635535745,10.0,12,2024-10-07,2025-10-02,0,BB,0.00548911727407189,0.4950969511069037,Performing
LN001673,Citigroup,Corporate,31397.93848734475,22614.444269411444,2.4356972538859782,60,2023-09-25,2028-08-29,60,BB,0.010197112710804132,0.5319213950567457,Delinquent
LN001674,Citigroup,Corporate,139537.8365331223,124481.83016154596,5.5074757867933855,36,2023-03-13,2026-02-25,0,AAA,0.0741930272719335,0.7114189835238443,Performing
LN001675,Deutsche Bank,Corporate,32973.96853587902,29578.897032293113,2.601212712910082,120,2022-06-27,2032-05-05,0,A,0.03929460309642,0.5047326605009695,Performing
LN001676,Citigroup,Corporate,6167.052349456944,5629.504564892444,1.0,60,2023-08-22,2028-07-26,30,AA,0.0006533163376622449,0.5158782679215574,Delinquent
LN001677,HSBC,Corporate,12007.508075935099,9112.43968175735,6.404330277180251,60,2023-06-16,2028-05-20,0,BBB,0.004680923902849706,0.17232100998657218,Performing
LN001678,Barclays,Corporate,21304.679087052813,20910.37042194341,1.8359768119223814,36,2022-10-17,2025-10-01,0,BBB,0.018890501203454636,0.10877169570706977,Performing
LN001679,Deutsche Bank,Individual,28187.583596196007,23703.203322546884,6.143254002277589,36,2024-02-08,2027-01-23,0,BB,0.011728406948524134,0.5236160646491766,Performing
LN001680,Deutsche Bank,Corporate,58449.13578166912,44726.88910050943,3.2300692049183626,60,2023-07-11,2028-06-14,0,BB,0.02044777375612244,0.6179462961746044,Performing
LN001681,Deutsche Bank,Corporate,8001.885964949157,6834.883515889602,4.196709213280792,36,2022-04-11,2025-03-26,0,BBB,0.004291042298473023,0.14850810012477159,Performing
LN001682,HSBC,Individual,17022.051843780886,14203.09765861526,4.203608783624664,36,2022-07-18,2025-07-02,0,AAA,0.07246638344328318,0.05250058131974345,Performing
LN001683,Citigroup,Individual,30876.077503533368,30473.843008502303,7.6918788518756145,12,2022-09-09,2023-09-04,60,BB,0.0019625478191621923,0.4311414198407048,Delinquent
LN001684,Citigroup,Corporate,30886.179586406244,28582.91691675498,3.4513837261339626,36,2023-04-03,2026-03-18,0,AA,0.0681810567986582,0.06909727015241193,Performing
LN001685,HSBC,Corporate,138592.16141425137,108941.27320266768,1.8182284355337393,12,2024-08-08,2025-08-03,0,A,0.012573980642854922,0.347190177344993,Performing
LN001686,Citigroup,Corporate,3882.196216462646,2838.237700574651,4.487803777974165,36,2022-04-19,2025-04-03,0,BBB,0.024353286971857093,0.44836753317239625,Performing
LN001687,Barclays,Individual,40908.4088396665,39267.508669346,4.050478056099895,36,2023-04-18,2026-04-02,30,AA,0.05860440935695933,0.15840798668073627,Delinquent
LN001688,HSBC,Individual,29779.58016572829,23422.354116162824,5.028122076340357,120,2022-09-21,2032-07-30,0,BBB,0.01961049842479348,0.21416166124951214,Performing
LN001689,Deutsche Bank,Individual,29484.998591868403,21880.392003210924,4.967218792437934,60,2024-02-19,2029-01-23,0,A,0.01981997107605578,0.31754533461675466,Performing
LN001690,HSBC,Corporate,108965.3182804387,107562.81234166547,10.0,36,2022-05-13,2025-04-27,0,A,0.019779284383243896,0.04917158446071182,Performing
LN001691,Barclays,Corporate,11971.865260953708,10275.629643056807,2.719165523710086,36,2023-10-18,2026-10-02,0,BBB,0.03759058349945378,0.08266006607635125,Performing
LN001692,Deutsche Bank,Corporate,5553.615867282885,4482.507745303077,3.1971076781583685,60,2024-05-27,2029-05-01,0,AA,0.009478666658280548,0.25155546635838216,Performing
LN001693,Deutsche Bank,Corporate,4809.3351722648795,3373.7416672473373,4.659890925351303,36,2022-08-29,2025-08-13,30,AA,0.004511237749906239,0.3920858267968822,Delinquent
LN001694,Citigroup,Corporate,12798.351090014252,12544.970137232882,8.360654285936363,120,2023-08-17,2033-06-25,0,BBB,0.018975123541889766,0.2806198035060636,Performing
LN001695,Citigroup,Corporate,29219.99896533467,24861.543393537595,10.0,36,2022-04-21,2025-04-05,0,A,0.02508951295792246,0.7027123416805638,Performing
LN001696,Citigroup,Corporate,23010.395186097503,21857.875305672103,4.826546181634591,120,2022-01-24,2031-12-03,0,BBB,0.053646956829695336,0.25813126427365873,Performing
LN001697,Citigroup,Corporate,115946.64343498232,103465.86597009074,8.3676569897826,36,2023-02-02,2026-01-17,0,A,0.033362619105523114,0.07796605350246655,Performing
LN001698,Barclays,Individual,6308.212189840015,5194.236950901261,1.8179331138701702,36,2022-12-21,2025-12-05,0,A,0.01660051893767532,0.09164343710447054,Performing
LN001699,Barclays,Corporate,23319.821392153714,20459.701038022093,4.676242688752508,120,2023-12-04,2033-10-12,0,BB,0.0008979105447686488,0.045936567940377405,Performing
LN001700,Barclays,Corporate,8972.461392252244,8107.637224177633,2.7680962471357535,36,2023-07-11,2026-06-25,90,BB,0.018803350150571642,0.3643904639975841,Default
LN001701,Citigroup,Corporate,9853.432311850593,8659.064413599808,7.915691336930333,60,2024-02-05,2029-01-09,30,AA,0.05177211256980395,0.2870451253124784,Delinquent
LN001702,Citigroup,Individual,36681.29877160569,33235.19337812231,5.771580646215945,12,2024-01-01,2024-12-26,60,A,0.057918086985135904,0.014037321296768787,Delinquent
LN001703,Citigroup,Corporate,57933.949044695466,48055.34150323558,7.7359183548316555,12,2023-11-27,2024-11-21,0,B,0.0026096035567244476,0.594849636506101,Performing
LN001704,Deutsche Bank,Individual,21058.777691360076,15277.244931088497,1.0,36,2024-05-13,2027-04-28,0,A,0.036382341884726874,0.01769832831214909,Performing
LN001705,Deutsche Bank,Corporate,10287.23891880948,7936.003895890718,8.041836430663102,12,2024-08-12,2025-08-07,90,A,0.04173816284621464,0.3373546379361706,Default
LN001706,HSBC,Corporate,7127.674480591297,5937.411551020491,7.45290477121784,120,2023-07-03,2033-05-11,0,AA,0.03057098776299804,0.4598175647226133,Performing
LN001707,Citigroup,Corporate,16475.66689429921,12615.265634371945,5.96738367569602,36,2024-11-27,2027-11-12,0,A,0.014927385545069933,0.35928433608598004,Performing
LN001708,HSBC,Corporate,18279.03011010225,17093.519000675704,4.02955337731302,60,2022-05-23,2027-04-27,0,BBB,0.052093953832226675,0.5589790646607853,Performing
LN001709,Citigroup,Corporate,49520.40532985872,38906.46957725052,3.933972633427084,36,2022-02-07,2025-01-22,30,AAA,0.07205265812777992,0.23872093399312505,Delinquent
LN001710,Citigroup,Corporate,6143.1716097389335,5319.812008032563,7.29694101443541,36,2024-05-17,2027-05-02,0,A,0.01870393730035262,0.19236186250740195,Performing
LN001711,Deutsche Bank,Corporate,142550.93795051586,119804.71770919817,2.481247262427086,36,2023-08-31,2026-08-15,0,A,0.0013172451335430723,0.15701303725205434,Performing
LN001712,Barclays,Corporate,375389.8815343772,354441.9931802123,6.643235317028751,12,2022-04-12,2023-04-07,0,AAA,0.006881603392758339,0.12933000119044435,Performing
LN001713,Barclays,Corporate,26254.104646162865,21806.880936734316,5.558941805618326,120,2023-02-16,2032-12-25,0,A,0.07252047209892978,0.5096608528744774,Performing
LN001714,Deutsche Bank,Corporate,27405.928226231877,24545.209301595492,4.316049725762675,120,2023-06-05,2033-04-13,0,AAA,0.0060027944154713575,0.27649062403492103,Performing
LN001715,HSBC,Individual,27906.68538215514,23295.630714840383,4.674216497729422,36,2024-05-13,2027-04-28,0,AA,0.15067119177168775,0.35952653984784666,Performing
LN001716,Deutsche Bank,Corporate,39422.29810598099,28914.507111188246,9.146358117443903,12,2022-11-23,2023-11-18,0,BBB,0.018344126126942265,0.1459398292292843,Performing
LN001717,HSBC,Corporate,9313.622699953392,8267.861725592686,2.8120579463710675,60,2023-11-27,2028-10-31,60,BBB,0.02512979722133746,0.5151384400023339,Delinquent
