Loan_ID,Principal_Amount,Days_Past_Due,Loan_Status,Credit_Score,Collateral_Value,Commitment_Amount,Provision_Amount
L003868,661578.2260545978,0,Active,684,505460.6817322215,83407.68150602345,6307.037866097987
L003869,79407.05824484437,0,Active,447,184636.03578483214,241070.90732789654,27849.423752534953
L003870,401306.7222768462,0,Active,300,469478.00438531785,356553.263315484,1952.0675547047395
L003871,189961.0785451883,60,Active,306,291188.118116143,366447.73266850406,32648.497857567592
L003872,165244.57826363764,30,Active,462,556007.0673537563,275042.3078677538,95250.46516096342
L003873,829029.1282398734,0,Active,735,198165.97509315264,410378.5703970128,26758.541989964957
L003874,51496.064549094954,30,Active,733,148369.53805427626,21358.919669005827,93032.34357739314
L003875,424991.0471431001,0,Active,624,199851.01089927397,98454.9442557991,97279.72570964317
L003876,176521.619208853,0,Active,456,748747.8612484353,163974.68465743554,10284.487928136388
L003877,880536.9135216892,30,Active,413,679383.140921668,364452.55509871815,81171.77689317931
L003878,561470.1081422848,0,Active,411,663118.7153329174,450865.8404074622,94882.31341320716
L003879,239066.83001307954,0,Active,754,624555.7304051263,264430.4352006802,21028.78283217654
L003880,507403.01429471263,0,Active,372,509560.5778230442,354084.61156650324,38505.40636461224
L003881,734171.4961060847,0,Active,492,78719.37911130633,297204.9414492072,83797.99959235986
L003882,958536.8288302395,0,Active,774,259721.53529075772,462246.3336021862,14063.746779268804
L003883,228241.54420296475,60,Active,572,449494.975029713,450045.1132827295,56002.58069221321
L003884,887319.9544080517,0,Active,393,84599.78142176406,403953.2431678538,24141.217481264597
L003885,934961.0730258153,60,Active,814,24093.108244596984,139791.0881545795,76508.01680210663
L003886,917256.3390867455,0,Active,519,74742.84043602708,186559.4090232967,61873.52583946861
L003887,639060.2132932907,0,Active,304,86455.71602078111,208216.41182661348,61767.30147278172
L003888,633522.4478903606,0,Active,493,87630.711014548,2170.2569076579302,91621.73991249154
L003889,409178.52685198456,0,Active,353,152137.78001204677,115549.47308440006,67241.85204838325
L003890,754873.90348075,30,Active,508,399277.32155244827,356904.37273424363,14733.90631360265
L003891,535981.0781674226,0,Active,796,228360.51472285498,272195.25823135074,17395.697088358676
L003892,680663.6905160116,0,Active,754,688106.0010158211,478873.8975254691,27462.064060876313
L003893,434173.3248103075,0,Active,379,700910.8646360562,14578.274943065573,3794.2274227769303
L003894,734181.4994027077,0,Active,307,736199.8033806962,189144.85812227466,36503.369752629136
L003895,826226.8024285035,0,Active,390,376927.31065663195,353636.9355956323,38290.402900823676
L003896,154971.89403678797,0,Active,645,619233.4386830176,66850.24859210836,70947.02043125332
L003897,834600.4184184858,0,Active,650,472786.252204246,249811.08861841145,32819.1293000908
L003898,544893.5664724042,0,Active,509,115498.07516780408,7925.992480060096,85653.15165615562
L003899,846219.2499993221,180,Delinquent,557,508558.8808750919,90076.72938361434,38419.7601682998
L003900,436988.68927760446,0,Active,340,669616.8285349986,469094.5615278102,99937.73164456856
L003901,385250.0805292047,90,Active,603,278352.54143223056,299666.14500229474,47507.62325807475
L003902,915910.1251920502,0,Active,540,597340.2615458857,379615.2054964393,88740.59134416182
L003903,258657.5748729173,0,Active,833,619613.7973838327,51090.54696479232,22085.973597190943
L003904,845770.2020332817,0,Active,544,514866.6605845418,117295.43448547591,349.1948305837989
L003905,489180.3667843101,0,Active,603,706619.4364341716,95959.60677851373,51309.94248460811
L003906,518954.4881257471,0,Active,834,115857.08855736411,137379.33684676973,51490.97089109162
L003907,315383.5986745892,0,Active,410,674733.3129178733,129157.29584506941,95498.68724103013
L003908,577311.7786128256,0,Active,429,488584.855174597,281764.8891538789,19528.971249182046
L003909,331959.0843134492,30,Active,661,684529.8377683014,352844.24601559754,19714.799528698655
L003910,48876.72009923579,120,Delinquent,559,426142.09712682484,274218.9974226773,41944.99402363592
L003911,279278.61929091247,60,Active,830,262370.0290561616,149525.2338297536,51762.49076569352
L003912,16315.252972524773,0,Active,513,717754.925188458,347408.21463800414,64180.61273710449
L003913,978571.2391862881,0,Active,352,701922.8744624901,275937.6866541825,29477.137828207957
L003914,966089.73772155,0,Active,489,214142.12559648408,319269.49933246855,26493.80115983626
L003915,401203.74449758197,0,Active,790,595286.5767959263,105787.64638652344,84048.81098258453
L003916,731087.1457962495,0,Active,443,73035.76726355549,479817.3323171036,49515.708045499065
L003917,352348.0374263207,0,Active,479,68782.34745485417,163871.78450634395,93153.83073871845
L003918,674382.2255151162,0,Active,818,409123.5639848915,184846.45020633488,68341.14857267552
L003919,807375.7426155193,30,Active,367,28609.272808045993,270253.3387405905,6244.71832072524
L003920,947288.6822453183,30,Active,407,347002.468582912,24845.96491114671,10724.441759267422
L003921,406210.1530911753,0,Active,484,632598.0950564983,95583.67249559307,86957.25728853198
L003922,785465.0031264873,0,Active,450,711578.9389582366,406346.7901501967,21065.015693336518
L003923,273269.1661257976,60,Active,774,203825.14583059025,396937.38336286944,16798.14676283755
L003924,990428.9807557119,0,Active,401,61584.21333895934,70910.69594443239,88763.95341439913
L003925,35511.90277670763,0,Active,438,504523.5133172798,294843.9159781927,95447.60387738547
L003926,607493.5184361098,0,Active,687,211866.27286733576,33130.14337679454,65233.870028353966
L003927,662910.9218348139,0,Active,788,18758.54337013054,37310.94219058573,10157.722618046217
L003928,691165.1015033876,0,Active,357,104958.38334042861,399801.3332547909,2208.259285623626
L003929,129183.70300119813,30,Active,387,750684.598694094,235265.18457232538,59882.86219049409
L003930,939144.4856383991,0,Active,421,700061.0492804579,463269.5498354471,5895.034228487106
L003931,189371.44625958198,0,Active,543,663693.9234255668,239061.11057303913,54825.2713643271
L003932,626525.8692074426,0,Active,366,271578.8325227213,403479.98776442674,40182.835503210656
L003933,230449.3183318541,30,Active,593,571618.1876907086,319382.59057503735,3266.038454203124
L003934,314144.2528510582,0,Active,429,765611.8248746825,215299.7400483218,95402.48910066049
L003935,550993.9563108431,0,Active,339,454064.877766463,277435.49907487136,893.801564886354
L003936,423021.4843789307,0,Active,511,266476.967214635,467114.39808427583,35416.95530641884
L003937,168623.34496674122,0,Active,355,639463.5473196997,37927.966054752185,80563.66123419708
L003938,179227.0383966398,0,Active,590,344269.98246483674,264735.4741645289,97448.12983789119
L003939,423963.34028117167,0,Active,651,461874.9534388978,25923.001799271817,4516.487555852012
L003940,759710.1484927457,30,Active,421,432969.0724110079,277720.1867757954,95077.73824938653
L003941,898985.0003793107,120,Delinquent,394,173934.28378178139,303465.1398776166,33646.543521126514
L003942,93286.38563678901,0,Active,727,533.9313818182312,403747.9542288541,15847.347187826867
L003943,399172.868483807,0,Active,748,799068.8411447671,399090.5082095465,82363.75267632685
L003944,109243.10808564787,0,Active,643,333465.4184343228,5046.61922383437,64260.60874255803
L003945,26426.555826271906,30,Active,847,227053.17728656455,35595.24144649029,9925.48933309253
L003946,665101.495817517,0,Active,302,612705.2854362132,342268.6873224125,61834.27482407324
L003947,606424.9475469219,30,Active,329,474019.7701836882,91433.70548279122,81659.88851216926
L003948,171388.92267673733,0,Active,554,704367.9027151297,264066.072284844,54898.07189842775
L003949,241474.70476213348,90,Active,344,624880.8075817924,115859.07810977963,34263.9239017972
L003950,33470.676108073196,60,Active,476,225415.41101951932,417296.2273176865,21381.475258675797
L003951,836597.7336374597,30,Active,521,473795.4098164405,340452.8839433674,75051.24115800527
L003952,974943.6900880659,0,Active,421,402161.56368128175,217769.19869171357,39917.72589430579
L003953,144104.9414267439,0,Active,574,764066.9338240454,112321.01766776702,83193.46994967457
L003954,239160.46162764513,0,Active,611,191656.11099200524,329682.59762548615,76418.45301194103
L003955,869725.4287074647,0,Active,717,227067.590218189,175641.7087397437,75240.98771951279
L003956,927199.159976623,0,Active,628,736342.5654976978,294555.53269629495,79393.99221039837
L003957,425431.1089787422,0,Active,402,366248.68533024564,334051.7535916201,55562.2291955364
L003958,60116.24754638338,0,Active,581,365803.6064006472,68833.54563315808,77960.13151859878
L003959,48997.91535589121,0,Active,544,694566.8792295319,24629.89361123863,87878.9756165054
L003960,578210.3674083203,0,Active,432,236840.42968458126,246659.86025189902,30096.327912655273
L003961,398966.1578042472,0,Active,640,557518.1117086624,79149.84172560018,25178.806795905297
L003962,38365.903301877974,0,Active,321,577218.4586995266,44835.0569707342,45877.17467093334
L003963,587419.8683894312,0,Active,449,353918.6773596677,44524.13751136081,55279.37795519735
L003964,21189.51122313225,60,Active,466,267168.4137295696,351050.19355624897,2813.9204088524216
L003965,789498.2385677802,0,Active,644,597324.5104564148,452633.3961535242,18177.9191368571
L003966,313368.49447633786,0,Active,760,204739.00934547748,465919.7776066194,2223.4812176402443
L003967,49855.42297913978,0,Active,559,655447.9233618694,467956.4999493644,56170.526201973626
L003968,592468.6987733218,0,Active,499,333129.1792972385,335497.6979467182,77111.76528485557
L003969,403707.57028872415,0,Active,304,14701.855257528518,462932.95086881577,82647.22510549356
L003970,974062.409223578,180,Delinquent,599,455416.9230147856,65923.05469804577,55844.57058505621
L003971,548756.6758786652,0,Active,835,155534.22015842982,300754.7199683676,4114.736071580239
L003972,282486.7892266382,0,Active,535,373252.18038628023,379998.982213481,59072.401851411894
L003973,712344.475987635,0,Active,839,646668.3770100089,471531.996930467,39936.11315187783
L003974,278777.0825172842,0,Active,451,152010.4403488732,164180.78839529783,84882.54913382349
L003975,905200.8584934894,30,Active,545,166490.25920123953,292387.4588751821,40655.939943435435
L003976,380974.7508023027,0,Active,304,379076.788401858,201777.6837064003,71820.70719831965
L003977,554369.8771484431,180,Delinquent,312,381200.9077780167,269134.41257851414,19474.096999572655
L003978,60067.37278598657,0,Active,764,362935.9425248489,251783.4721129626,92335.32980152885
L003979,431860.02557270846,30,Active,585,555594.3822320178,424844.70361252484,29527.10658217964
L003980,834039.904264385,0,Active,638,215278.35439438716,412033.4200730138,579.9691051621147
L003981,807592.3173097086,0,Active,513,208422.2411752262,197456.05511533204,8156.871758688489
L003982,232075.37326499098,30,Active,412,17888.874267006206,140504.78352098755,22936.39853427497
L003983,233818.28030045706,0,Active,637,305387.74761890393,425439.8730417341,16548.526982245683
L003984,819132.2590911044,0,Active,389,156618.56637921528,477329.0209867415,19045.62960989813
L003985,931094.4359676322,0,Active,775,473278.6528438369,9308.806903909395,57924.18736392898
L003986,104407.31206027351,0,Active,329,144936.5517882768,250502.1079297975,47336.100409273386
L003987,455558.053031963,0,Active,839,715624.8416544946,385758.6137911838,71206.00848257748
L003988,344079.7361745867,0,Active,767,679211.4579091446,492985.6079286444,79033.31389288462
L003989,871981.5709028649,0,Active,687,612135.9390876896,265260.5505601726,51668.60551133815
L003990,92689.66553321858,0,Active,656,646819.348689768,359504.17252477806,59288.510793023626
L003991,219014.68313245702,0,Active,845,767666.6144632897,466674.5322769486,77572.05493866991
L003992,754943.6542106294,0,Active,758,255847.15234145455,187610.2508868997,8989.281011675454
L003993,60780.910491403425,120,Delinquent,770,783887.3608579369,442410.28477906156,43397.568535498096
L003994,497610.0269071464,0,Active,526,712418.132513571,133076.23330142544,52841.52309401317
L003995,447685.9643329228,90,Active,490,289513.67170108296,362729.04497123463,59788.73271078859
L003996,341057.1671988612,0,Active,301,691259.1207653052,477955.4515164738,54249.26126705728
L003997,400626.59216573456,0,Active,417,717843.8369404087,324152.0843331121,35078.42763258051
L003998,534641.1810609306,0,Active,607,28870.65011656649,188103.5623243939,28750.297693061922
L003999,169753.6848044993,0,Active,314,700769.8954480977,38970.427417874154,44077.92220238613
L004000,576275.9195007569,0,Active,723,346595.6861468654,100335.37041534834,6658.770186274887
L004001,807378.0060069865,0,Active,778,649075.1725839912,364627.5895385194,47116.59362638508
L004002,762559.3204922575,0,Active,395,88931.19316777725,494838.3138848608,96571.34709205526
L004003,162360.90564683595,90,Active,354,137749.60862074242,424875.0888228717,5389.623869362225
L004004,157756.97504405916,180,Delinquent,577,783020.8995332888,395740.25695120584,15294.370054166595
L004005,275492.6240674642,0,Active,712,332944.4115736979,9364.907625997843,63034.989977516496
L004006,367463.97907762683,0,Active,544,638764.2690244234,366845.6847582723,70738.68989416129
L004007,414371.02559439774,0,Active,695,600195.2877475274,413780.83343659656,47527.200773027434
L004008,682900.2446650119,0,Active,770,628839.4165176933,162498.3596680161,91681.88673309398
L004009,66113.62784417704,0,Active,337,611697.9046265268,499851.72965978493,48170.89970499863
L004010,44325.97718380572,0,Active,439,731167.6634895974,17931.276128537287,10935.554948078163
L004011,397991.4573144699,30,Active,482,474069.5004948754,195539.95813575957,47898.60472223958
L004012,700192.0552166007,0,Active,512,340363.841653063,106316.06836840184,51472.05921876248
L004013,201500.98952691775,0,Active,425,740183.8952402638,486270.18337396136,42875.46570535774
L004014,645089.4364436892,60,Active,439,285562.25064582756,336037.7649393625,91457.90767845728
L004015,267229.8565608965,0,Active,778,504559.0309025874,208361.12855995676,47923.00406184796
L004016,887225.2477253812,0,Active,820,684174.4575068946,486303.0407808793,69244.08619854838
L004017,896733.0448239504,30,Active,762,732813.9269836391,30750.281342190323,50864.47917612039
L004018,304314.3322385132,0,Active,331,759544.0969298757,109739.883645329,72652.09413520101
L004019,237693.8164236081,0,Active,534,527946.1905632061,211280.37912460722,10891.599947174856
L004020,417190.93234556896,0,Active,372,576160.2927385545,62142.13457274093,94491.14998269478
