Asset_ID,Asset_Type,Asset_Value,Outflow_Amount,Funding_ID,Funding_Amount,Maturity_Date,ASF_Weight,RSF_Weight
A003219,Government Bond,2491985.348469565,683162.1454659197,F003219,3685790.7938605263,2026-04-17,61.26272342765201,48.57912885523408
A003220,Corporate Bond,4774469.905278687,1756671.9789546535,F003220,4754389.182980075,2024-04-24,79.79024828302154,43.059538470092384
A003221,Government Bond,4018398.9551913836,629508.3544641227,F003221,3644120.5649081473,2022-08-25,54.47810330152408,53.77642979272737
A003222,Corporate Bond,2205676.375256892,1815368.843050806,F003222,1063315.0852024585,2021-06-16,82.24819490300344,87.1984921232428
A003223,Government Bond,1678399.1422732426,918639.2918275897,F003223,2051054.2519108697,2021-04-07,73.57232561668832,98.35853525806876
A003224,Government Bond,4965740.88524427,1866177.5669621993,F003224,238434.60890281337,2028-02-19,79.71392927193943,44.261644339850626
A003225,Corporate Bond,4660738.000132666,436134.5800465781,F003225,4091067.623417116,2028-10-09,89.6416424091232,82.8023578280205
A003226,Government Bond,3659583.861825546,1658432.9335454372,F003226,1944533.6822689811,2028-08-23,67.99112049105841,69.14930578746116
A003227,Government Bond,1779000.8390507412,1303800.176061624,F003227,4405164.1372537315,2030-04-03,81.97983575092012,89.88333753875538
A003228,Government Bond,479256.28815421474,34365.22610735796,F003228,3256731.913449758,2021-04-26,70.79201609808035,89.97679058697803
A003229,Cash,671424.2068348379,744890.1270124514,F003229,2603307.7825723235,2024-08-06,86.07611905049316,38.03039216867411
A003230,Government Bond,3798992.7286015796,959445.8951852564,F003230,3896020.0055677686,2029-04-27,91.12446273219058,51.8989664113737
A003231,Corporate Bond,3264731.5494544343,607168.9482809432,F003231,1612069.7242032026,2027-10-28,70.9677376891641,23.28234290715678
A003232,Corporate Bond,1316514.477685892,20645.28847060949,F003232,2814535.065064607,2027-05-07,75.24065595600598,99.70981074056543
A003233,Government Bond,427423.50084306893,1014335.6169317019,F003233,1023710.0545024627,2023-03-27,50.52952782441126,97.46643942041794
A003234,Government Bond,4937063.806903367,1068197.5452399112,F003234,2033804.3082185783,2030-02-07,88.54922713261661,22.663898416476197
A003235,Government Bond,3452677.2055227864,1216552.4250291493,F003235,2007361.3411968118,2020-12-23,73.13807395776979,75.60107232673668
A003236,Cash,52826.006759742166,1975907.0072962274,F003236,4752649.011750284,2021-01-06,96.45725734999503,24.035419180307386
A003237,Cash,805144.7817762605,1681219.28302615,F003237,3758496.2007878684,2020-09-10,89.098013952734,28.35755169553851
A003238,Cash,3135238.2492843545,1795486.381889734,F003238,2471248.851456458,2027-10-01,54.40660277761407,77.61109149016517
A003239,Corporate Bond,662095.363827446,15853.833864554925,F003239,244883.11603423898,2028-11-06,79.79788404452047,30.15757035273478
A003240,Cash,1855928.0254567815,326045.22505370044,F003240,4997115.699346278,2025-08-07,57.95804752337435,18.845830283627073
A003241,Government Bond,3335236.7265167073,1932729.885268305,F003241,4802832.65248835,2027-08-18,68.92269595785851,97.69653182282721
A003242,Government Bond,27675.487565955522,1604699.9802688952,F003242,3500816.0093866987,2021-10-16,64.4884338569642,62.04624458675683
A003243,Government Bond,23188.923600426548,779581.810814884,F003243,1183234.1435742814,2022-01-30,60.20500838912896,50.58065989776072
A003244,Cash,1846658.612659734,1853493.809538839,F003244,1032244.3468309225,2027-10-05,77.97922685956627,64.99019244785259
A003245,Cash,4918470.356406482,1571222.1972255253,F003245,121267.36372531136,2024-02-26,65.84680261713025,43.43240954493768
A003246,Cash,1000826.5218089911,1396460.9442706967,F003246,678598.8676757118,2026-12-01,82.69196901281225,26.600715712774324
A003247,Cash,2229947.288981741,1429391.3370401901,F003247,3862742.596526141,2024-01-24,96.69761937831791,40.542580464718526
A003248,Government Bond,3400129.7305645696,1753162.4990357878,F003248,3583622.964300086,2027-11-26,87.376271303902,63.54333005976174
A003249,Government Bond,1918231.8101608225,526106.3783866022,F003249,2073128.757721943,2026-08-07,62.75679661527325,67.98819578205396
A003250,Cash,2996171.07935378,1999922.1452302912,F003250,1978399.2104875636,2028-01-06,57.758895036725335,11.01341138664601
A003251,Cash,223260.66912580514,1972627.3167858107,F003251,4121476.0037308186,2028-08-18,84.74812573906502,67.85761157612825
A003252,Corporate Bond,2581280.2884545536,567157.9563963506,F003252,4818603.238047725,2022-11-14,96.53505833228284,47.31129047021169
A003253,Corporate Bond,1461282.4449667188,1758120.1565618562,F003253,3414061.063206845,2022-12-11,90.40464870065571,29.51934139885462
A003254,Corporate Bond,4632395.787757118,433223.49483330164,F003254,3434022.8406460057,2024-09-19,68.12855181087657,55.27571506839757
A003255,Government Bond,2646038.8896741127,1025339.913208064,F003255,2559725.942204295,2024-01-31,93.30466587362733,26.116076949227775
A003256,Cash,1662173.639685033,1088110.378626116,F003256,1530386.9186147808,2029-11-17,68.01423705362623,23.855922595004923
A003257,Government Bond,1324044.406764218,211817.7102488068,F003257,2578489.7137822346,2020-08-31,93.75557132261576,53.48890266469841
A003258,Cash,455928.047076974,91669.00257966787,F003258,1655110.867931442,2028-01-23,99.41025228163699,80.45047826659746
A003259,Government Bond,2963713.965946739,1614773.2908987,F003259,2237158.9700074517,2027-12-28,59.19584150386098,11.222311887294442
A003260,Cash,918694.4205998617,1503714.7144229156,F003260,109214.70150738854,2022-05-10,62.346575531295585,67.8213208666285
A003261,Cash,4515560.945617606,283724.2828778155,F003261,4956401.385210757,2024-02-12,83.08927165076153,17.399560529109777
A003262,Cash,4708892.083247545,1697687.2227589425,F003262,3922684.4050162337,2022-03-28,98.9527731260508,76.6127753361714
A003263,Government Bond,2326047.4780080705,913711.4100085647,F003263,499159.76267710153,2024-03-07,85.31129666756594,49.86440297728123
A003264,Corporate Bond,1862777.214276771,221463.8756779372,F003264,4912929.63864325,2029-11-04,51.9008552039807,17.40534829444026
A003265,Government Bond,2116587.900756836,28431.353604414082,F003265,3850516.464608899,2026-07-10,63.280673310887025,45.24190752690429
A003266,Cash,1619838.419955322,1687088.1901973775,F003266,4989573.676472654,2026-07-20,89.17286092322723,91.76660410738268
A003267,Cash,4605590.079427693,594105.2811358082,F003267,2268913.0021259277,2023-01-01,65.36079377882476,85.65096971463713
A003268,Corporate Bond,4731978.246054476,548277.0925423492,F003268,4832987.409134181,2023-06-01,78.73971046065573,56.03778759538723
A003269,Corporate Bond,1954292.952599582,1693179.042957598,F003269,2695564.196062096,2028-11-29,60.27112664220037,13.597399559991576
A003270,Government Bond,4373536.672887547,18051.821108574593,F003270,1216283.3021344184,2022-02-12,54.34908514167115,75.51594419406784
A003271,Cash,3141024.9567899425,1481851.136285525,F003271,1633009.6761247993,2020-10-08,72.79241339453078,69.47435185910405
A003272,Government Bond,4187822.8511874056,1268048.4042035944,F003272,2109276.509235525,2024-07-19,55.43119622308763,99.87532538595238
A003273,Cash,2609976.9470847165,1708296.296205571,F003273,1998282.99691085,2029-04-09,83.40048512546139,99.94126743155694
A003274,Government Bond,593659.5329954287,127965.97992299589,F003274,3784596.9599071364,2029-09-05,73.80422870442365,87.12526826579179
A003275,Government Bond,2172414.544959954,899967.11386907,F003275,1060035.9252548509,2026-11-28,79.05764322933359,56.79088482833386
A003276,Government Bond,2540417.280798217,426271.7960514727,F003276,4235409.678186849,2020-12-29,81.66786880407338,27.54892883454493
A003277,Government Bond,3537127.1144682835,1054799.5314029553,F003277,3192787.320265382,2024-11-02,86.85111809773309,51.198435675908335
A003278,Corporate Bond,3921480.4230573163,1117289.1242430792,F003278,3238703.3110155766,2029-02-14,56.85608078389971,58.61718057789833
A003279,Corporate Bond,583345.4578843547,1160856.35008382,F003279,2466123.956440699,2024-07-20,92.12635367142363,55.33229846730545
A003280,Government Bond,3261283.3057779754,1372665.6510199388,F003280,4795721.951331519,2026-11-03,92.41782432017496,44.23542828543843
A003281,Corporate Bond,2501255.525362765,616999.8830942839,F003281,397234.84838163666,2022-08-26,63.269593564653825,35.75266703201732
A003282,Government Bond,2756306.9916682853,70681.59931706988,F003282,4577679.769130826,2028-12-17,99.70379111093663,85.36346725887748
A003283,Corporate Bond,901283.5467934002,534593.8957053071,F003283,85637.65636061301,2023-09-11,62.79357413316558,34.52661514197775
A003284,Corporate Bond,506265.3264528547,613819.368542434,F003284,4016774.1866134796,2021-11-21,61.22880556880296,21.455270801493754
A003285,Corporate Bond,1548994.4227275918,913735.7809538632,F003285,4483995.371459073,2025-07-16,71.47197725818177,47.97153077629285
A003286,Cash,1463308.405306807,301687.00596046407,F003286,242207.9567379279,2023-02-13,62.14124690961212,66.91700487217786
A003287,Government Bond,1542098.8595558333,1431391.3377856265,F003287,4706213.019876518,2022-09-24,59.467099016331574,31.764246213929358
A003288,Corporate Bond,4981865.657701585,727797.1700904447,F003288,2685189.9196870644,2029-02-19,62.63598230380142,84.16181441099157
A003289,Cash,2696174.4942107503,759412.8997617058,F003289,1653306.9952230256,2022-04-20,58.848484039638805,83.9359331321016
A003290,Corporate Bond,4516170.652634627,672152.3003740121,F003290,3005427.0841589803,2025-10-13,63.26664562827756,56.27112434374996
A003291,Corporate Bond,3337513.8212837814,974647.0205540414,F003291,1929714.0273842542,2030-02-07,75.44111136182683,52.67172548508387
A003292,Government Bond,456862.2517976256,136266.5616536032,F003292,3489108.9826161,2029-08-08,64.31759862851014,19.095522116400904
A003293,Government Bond,2072244.9438655588,1721173.0715876685,F003293,4756289.30572768,2022-05-23,68.70937744714989,40.47895388260378
A003294,Cash,2864091.873246023,1453780.8756179966,F003294,1699312.3142823908,2022-10-03,89.50458310481483,70.08061511377558
A003295,Cash,3700034.8326540682,75329.39021502004,F003295,4867670.694621122,2022-03-12,60.88905982957603,24.625366289532202
A003296,Cash,3231818.0452888124,1725988.5524905603,F003296,3548260.540569322,2021-08-15,88.86504956184882,29.06032792052425
A003297,Government Bond,4158287.5545405145,1498931.8937308853,F003297,568599.5492579035,2020-10-28,93.6781761628325,35.639946515188086
A003298,Cash,3446738.763410392,1642686.860996421,F003298,2796297.584552665,2023-02-04,89.52488193525005,56.82400378887839
A003299,Government Bond,113177.89606101111,1112790.3955434132,F003299,4578610.20378119,2025-08-06,52.38724193506558,69.16382582614855
A003300,Cash,400122.3810899542,1658533.800928681,F003300,2012816.7732604495,2022-01-27,63.65345196830715,11.002038951153532
A003301,Cash,3390090.546387024,695101.6572668296,F003301,2743632.0258149495,2022-11-27,86.65665355706781,14.315061773333898
A003302,Cash,2863193.587960299,1782132.1011024304,F003302,1253836.082716706,2024-07-29,51.87861341761203,26.612736965355285
A003303,Cash,1063104.167797046,1817528.9907249662,F003303,3224802.3013925217,2028-07-02,50.389937826452034,55.73143141653835
A003304,Government Bond,1386825.7751759551,139798.34211469346,F003304,2445817.0845843307,2030-01-26,95.4708627687755,46.84478222517042
A003305,Cash,1849554.6470637966,828036.9723211244,F003305,4118066.245150372,2029-11-17,50.05149201587012,71.80437740198882
A003306,Government Bond,2687967.216696871,767853.4004737668,F003306,2514534.7074532392,2025-09-01,65.65521666810601,21.43528682378451
A003307,Corporate Bond,4994811.933039748,1813188.2967144148,F003307,908994.2873880218,2024-07-16,82.74298713645581,38.6788930178152
A003308,Government Bond,4788332.143157,1616665.447669542,F003308,3468079.2393022403,2025-04-26,94.17734373362617,27.323352829823357
A003309,Government Bond,2336904.0902725174,878161.5306119251,F003309,1996367.5206121153,2027-11-29,58.222618158257326,74.08053146990244
A003310,Cash,3625166.8227898227,1298072.589815249,F003310,1932373.6648057275,2028-06-05,81.49842666594537,60.44493219033629
A003311,Government Bond,906265.9088631936,1484740.0053759874,F003311,1243981.1168472273,2025-06-13,71.50617651563053,68.52058726203694
A003312,Government Bond,1727739.1792431476,488746.64440701454,F003312,3076077.494023123,2025-08-25,83.69730815818264,10.286496829889854
A003313,Government Bond,4550918.126357382,1430586.1565069922,F003313,553283.8424289207,2029-10-16,99.35960181509506,89.53226224728203
A003314,Government Bond,676563.6340132271,1670556.6709214859,F003314,4987758.676209144,2028-01-11,50.586956101670836,60.01447870365221
A003315,Government Bond,4266927.883942637,1655507.0704343193,F003315,3949316.790830266,2023-06-22,81.49219292972148,21.41635876134218
A003316,Corporate Bond,282695.27316078026,1701789.2215567392,F003316,4143075.4035368264,2027-03-17,85.57721372124085,91.86113909859232
A003317,Government Bond,1491184.6581878124,1448321.0989715068,F003317,3907220.1977156773,2029-09-07,82.84046596507802,35.670679139903996
A003318,Government Bond,1348185.9925356084,1631379.2796544689,F003318,13021.258612579246,2025-12-18,68.43120478958647,87.61381336044973
A003319,Cash,2980205.2600196325,1770200.1551595684,F003319,2708986.4860619116,2024-03-19,78.75306537688736,19.453952044801973
A003320,Government Bond,1144064.8292984187,213619.85391792486,F003320,3209288.261876095,2025-11-20,73.93554186563901,82.50843397464803
A003321,Cash,1009718.5440442626,319045.1654998615,F003321,429553.11776735075,2026-12-20,69.48325962725009,75.18581488309188
A003322,Cash,3074612.6594800837,1613562.4647373345,F003322,2189226.149400314,2026-06-30,75.71043421041493,89.58895179122757
A003323,Corporate Bond,4692554.287386314,10304.5866269925,F003323,2773946.6674750205,2029-09-06,75.37231001152739,54.405802270696526
A003324,Cash,28087.005651856274,949537.3185128365,F003324,593872.822883347,2024-10-15,87.44156666428921,92.8113184223221
A003325,Government Bond,4715746.084841681,488136.70231262164,F003325,4246810.283033256,2020-07-14,79.01944916403676,27.517849704436312
A003326,Cash,1630589.6289260543,1223001.1662994898,F003326,4446306.301577344,2030-06-11,91.32790026374155,25.70649830031911
A003327,Cash,1005853.5198919314,1758535.1892177078,F003327,919464.5042675687,2028-08-01,95.16006823819615,57.660258840801745
A003328,Government Bond,2149796.8773528174,1191339.9162421892,F003328,2021936.6882069749,2028-08-28,77.22575943086444,78.059602701929
A003329,Cash,4986615.482257525,795201.7017128387,F003329,629003.6550536233,2030-04-06,99.88617696593312,96.99560248740012
A003330,Government Bond,2851331.267615093,927903.3286984918,F003330,767632.5198762425,2025-03-03,50.81452526020161,24.487344640131617
A003331,Government Bond,4574527.932892914,1983681.723318844,F003331,4873488.171157881,2023-09-13,62.019433731726664,54.08501005189092
A003332,Corporate Bond,3467351.4211501856,557705.055226703,F003332,1943085.3557145032,2020-11-21,50.59755014108823,59.80143269056521
A003333,Government Bond,3099780.7139803222,1529276.074670559,F003333,1779591.7724119076,2030-01-04,84.6084403405107,36.21953172211083
A003334,Corporate Bond,776543.3470693219,961918.0580452477,F003334,2864317.320561554,2025-12-06,69.23750357664346,64.17066464939225
A003335,Cash,2158743.703483318,79630.90282655891,F003335,1556679.4303581694,2030-01-24,69.65155292247272,48.95086041463395
A003336,Cash,2597303.9231000445,404696.2488549346,F003336,1750444.9956164542,2024-03-23,87.40975184722026,94.76750641229185
A003337,Corporate Bond,4075870.6080168495,1712516.1369969419,F003337,3936732.355411667,2030-03-17,71.97821075987011,51.555108427871865
A003338,Government Bond,3943801.1911310847,1028381.694786475,F003338,3899340.969322241,2029-03-16,97.27864890673578,80.46604480964959
A003339,Government Bond,4425101.871282998,1616221.025130932,F003339,1259663.6826887394,2026-01-02,77.48377836032078,87.06827260273221
