Capital_ID,Capital_Amount,Deduction_Amount,Exposure_ID,Exposure_Amount,Risk_Weight,Transaction_ID,Transaction_Amount,AML_Flag,Contract_ID,Rate_Type,Loss_Amount,Risk_Score,Revenue_Amount,Loss_Event_ID,Stress_Scenario_ID
C005652,908694.3657454868,44209.900617010244,E005652,4090486.9222677327,135.22402461874492,T005652,9246.289056232077,Pass,CON005652,SOFR,33758.98444997272,89.47017926220306,90744604.06220858,LE005652,S3
C005653,3154861.031130704,765363.2771521925,E005653,2060938.440207996,65.56357561570007,T005653,981786.3184545155,Pass,CON005653,SOFR,336445.86623135477,56.81035503393473,83032174.7871165,LE005653,S1
C005654,6937693.252525474,11061.685839630298,E005654,3538405.856877837,147.0395171497288,T005654,78718.31923399925,Pass,CON005654,SOFR,297717.94085244474,81.49103090764218,62968810.93806647,LE005654,S2
C005655,3266216.127264108,425516.93364903243,E005655,3831696.7250398514,57.47263070145213,T005655,457790.96768878866,Pass,CON005655,SOFR,166103.4992073712,72.66685372095691,92235087.22833048,LE005655,S2
C005656,6019546.679106729,983639.2885999342,E005656,2062011.865140542,36.30666639584626,T005656,434534.9790160715,Pass,CON005656,SOFR,266430.447923966,74.09693090742118,41607506.654750854,LE005656,S1
C005657,1372394.611619418,224319.71261652905,E005657,3612380.322792961,89.49738129488068,T005657,78800.80613985928,Pass,CON005657,LIBOR,284795.1080996201,76.73972799271536,25246546.946801297,LE005657,S1
C005658,8871385.897047598,821636.2058325248,E005658,2318477.741485064,122.6194818438656,T005658,394623.930474861,Pass,CON005658,SOFR,326136.5611301429,70.75844732388715,56039268.20492182,LE005658,S2
C005659,1823003.892135338,843018.9630797312,E005659,1796071.0061087536,127.31113073774337,T005659,404684.6075727879,Pass,CON005659,SOFR,139924.7594831419,65.23125756794494,40294081.238080904,LE005659,S3
C005660,7492311.747820617,807729.8500926406,E005660,4911979.483173819,105.57269973185592,T005660,817047.2897934295,Pass,CON005660,SOFR,369723.45554736827,57.99983247921189,80894367.07657883,LE005660,S2
C005661,7701452.519900453,672586.1067476871,E005661,4919710.777977365,51.45452443950091,T005661,910082.9731032097,Pass,CON005661,SOFR,105450.79115821965,92.67943232521226,17948975.54462275,LE005661,S1
C005662,3136719.3602880724,591954.5242971688,E005662,3834901.092209451,83.53954046197603,T005662,801471.36973053,Fail,CON005662,SOFR,21305.5061502897,62.58649776004157,23503071.382890895,LE005662,S3
C005663,3160267.7876926726,592462.7388488703,E005663,4749383.931924392,50.286597313314815,T005663,541287.5670850561,Pass,CON005663,SOFR,469925.5115655586,94.01771925673438,84178424.14647333,LE005663,S1
C005664,1126674.1629203896,825551.2898564747,E005664,2594352.8414861076,76.42890760374065,T005664,223974.8929617393,Pass,CON005664,SOFR,468802.8885192004,90.9825497015126,25271249.26499787,LE005664,S1
C005665,8944922.844754392,357550.2601915873,E005665,3131530.6468083193,63.70397856690871,T005665,371362.9452343272,Pass,CON005665,SOFR,458250.223125506,72.90458235082818,94408095.00623783,LE005665,S3
C005666,4337624.062470176,199442.21458427215,E005666,3625265.029969728,117.75731300195991,T005666,258626.9600582239,Pass,CON005666,SOFR,100328.15972074305,57.23451178190633,36372540.56271807,LE005666,S3
C005667,5508588.730970123,48969.84196523247,E005667,1089116.3281672471,24.876884293239122,T005667,67017.20533397068,Pass,CON005667,SOFR,62911.88343333481,92.69366995175054,43495250.52905186,LE005667,S1
C005668,3918823.5086857495,870696.5519381518,E005668,417433.676067937,43.20456825567298,T005668,870961.6291109844,Fail,CON005668,SOFR,54847.20277725136,96.60568164673731,67309099.84014216,LE005668,S1
C005669,9312533.739353841,130067.43817724231,E005669,2667239.717926097,136.00603426372805,T005669,382087.966386641,Pass,CON005669,SOFR,82941.63726128734,87.4356268372978,38106072.82832589,LE005669,S2
C005670,3496978.102600484,486321.33295485604,E005670,4037666.9928054754,57.999676545746105,T005670,376748.6383084779,Pass,CON005670,SOFR,289106.8568009385,99.68207571020409,23467797.362071946,LE005670,S3
C005671,8604520.615432331,885099.1066109119,E005671,1540705.2823988264,82.72266826727497,T005671,305511.6674121986,Pass,CON005671,SOFR,145037.45597446803,80.69182092214974,75351721.79555055,LE005671,S3
C005672,1144544.9683818086,722879.2445252123,E005672,4966502.833028082,50.828062760194776,T005672,109611.7422109404,Pass,CON005672,SOFR,36790.40384551518,69.06484365719622,36711585.24369495,LE005672,S3
C005673,4564126.650800802,587444.8918901602,E005673,78015.12390424158,134.74219539784943,T005673,694342.3506220665,Pass,CON005673,SOFR,171166.7294994913,87.9535570992185,26780764.11525909,LE005673,S2
C005674,7505360.492157252,560500.9085889963,E005674,3575740.5747908386,107.9824195428913,T005674,622295.3982675032,Pass,CON005674,SOFR,223880.31886988986,96.63138307147365,18896027.66362139,LE005674,S2
C005675,2896813.0973664406,357050.3962476985,E005675,4418103.204679869,39.62033101926369,T005675,19016.865547246376,Pass,CON005675,SOFR,126086.19940018195,71.2260871978881,88071110.574616,LE005675,S3
C005676,9888595.81211917,849351.2489555167,E005676,709002.3825604761,144.2112300033571,T005676,126744.0822594624,Pass,CON005676,SOFR,168062.6109986391,59.81031050191191,56211388.492204286,LE005676,S3
C005677,2733416.82301506,888418.6793186008,E005677,338145.69871242484,62.71218308088016,T005677,952643.0095029492,Pass,CON005677,SOFR,218258.55471173616,99.0599080374954,9466743.42036593,LE005677,S1
C005678,143024.07886797294,794127.9515373465,E005678,1019973.4204117001,67.85495085920883,T005678,630159.5449456825,Pass,CON005678,SOFR,296716.31746863807,53.16282996908321,22042206.427146245,LE005678,S1
C005679,8504771.01995653,970240.1981741141,E005679,4104616.993972706,32.00273705011538,T005679,366200.240248306,Pass,CON005679,SOFR,142085.24480659468,59.48945845151309,94914182.00899825,LE005679,S1
C005680,4821896.96654823,526584.2379206452,E005680,1795163.572900583,110.82161442014892,T005680,621053.6447551738,Pass,CON005680,SOFR,117348.95913275928,98.40902200559091,73129583.41093032,LE005680,S2
C005681,5311703.08916499,976917.1002682841,E005681,3972229.716317867,35.10101453274085,T005681,910834.8144697476,Pass,CON005681,SOFR,47748.11155363401,87.76645943637283,35908883.20954084,LE005681,S1
C005682,5171427.44678341,101843.9130191362,E005682,1958019.2062181842,75.81187124210089,T005682,155494.2398175154,Pass,CON005682,SOFR,69766.7153916543,58.206447914360744,60033371.32104457,LE005682,S1
C005683,6313139.613510977,574674.848953121,E005683,2678302.40468613,116.61196501708528,T005683,973173.3027535249,Pass,CON005683,LIBOR,366539.60965335846,77.81529007734534,36317569.19708305,LE005683,S2
C005684,5180581.733205917,980793.9538954585,E005684,4540114.386122682,70.76918679523632,T005684,342714.635933203,Pass,CON005684,SOFR,291049.9522580345,56.067913126747676,47518476.11163916,LE005684,S1
C005685,7336549.541002542,77909.38816886084,E005685,3267874.5261689443,122.96002097642081,T005685,162392.6128249939,Pass,CON005685,SOFR,37147.67570043342,81.64842883404908,94841451.10475807,LE005685,S1
C005686,6740099.534127817,930193.9509458044,E005686,3379999.139368889,81.15320482545847,T005686,164861.55348988247,Pass,CON005686,SOFR,196462.8457612661,92.85143716886083,84567146.50123218,LE005686,S1
C005687,8106611.838537056,612567.4795160934,E005687,4821376.069879715,43.91262841580907,T005687,154166.16000061375,Pass,CON005687,SOFR,340703.7542203087,60.8767321254775,94907697.57485925,LE005687,S2
C005688,1946891.696405991,486183.2466570557,E005688,1730047.6373652322,66.82124985859737,T005688,816824.0575776799,Pass,CON005688,SOFR,393570.12914350437,66.88225920184121,90030336.90674753,LE005688,S2
C005689,9977666.385393675,762475.7724852788,E005689,3498482.834037401,43.406665509893685,T005689,306460.8982941848,Pass,CON005689,SOFR,485015.9075176613,94.18007901503668,61469717.21623396,LE005689,S3
C005690,848774.5786067259,707566.1037049708,E005690,2859379.7434245897,59.51736369968569,T005690,511929.73932208767,Pass,CON005690,SOFR,231064.46214774018,89.93570224708546,61647156.46988581,LE005690,S2
C005691,7934923.147484258,306598.0474641291,E005691,223782.07533637504,33.571489227432565,T005691,219303.1524941637,Pass,CON005691,SOFR,237571.0851115916,75.94997618961541,40561795.26659929,LE005691,S2
C005692,4602360.725559022,98173.55679341577,E005692,2475416.7387273745,101.08709291879809,T005692,211709.1590734888,Pass,CON005692,SOFR,479034.7952327946,98.02780216236903,12080543.949688183,LE005692,S2
C005693,6534630.806545743,342254.3178456836,E005693,1961071.4658103997,26.86866469454083,T005693,761542.4568286095,Pass,CON005693,SOFR,468906.9081386086,60.282420861140885,93259823.87202734,LE005693,S2
C005694,1994370.4663968505,283806.67159674555,E005694,2467747.4089151216,120.94221038466458,T005694,847497.7779839846,Pass,CON005694,SOFR,45008.52223607022,72.4313168184456,48968708.29253298,LE005694,S1
C005695,3100477.6796292574,480681.4062064135,E005695,3864118.5219151652,138.44738058731767,T005695,759839.3903732027,Pass,CON005695,SOFR,274602.094738728,52.469651359627036,65118632.7899837,LE005695,S2
C005696,4335403.725084464,949974.6402459182,E005696,3892565.224196207,147.5011191366122,T005696,590254.6939395949,Pass,CON005696,SOFR,408164.55802331143,78.55551668871837,87197480.75709213,LE005696,S2
C005697,6877298.164627386,431668.3413480003,E005697,435591.4146231392,111.96259525228628,T005697,755669.7882999091,Pass,CON005697,SOFR,463091.023130044,96.07432193180618,76339362.08663641,LE005697,S1
C005698,9611415.974215658,863107.773623268,E005698,1676093.1295450446,128.51350674628895,T005698,485413.2369407348,Pass,CON005698,LIBOR,212915.5628539251,95.61386851829695,82110739.11640045,LE005698,S3
C005699,818235.2076367057,782876.4498454082,E005699,2147608.1207867763,87.34721377110408,T005699,995954.4573249405,Pass,CON005699,SOFR,7202.438154935709,90.27214989360417,77254766.74031372,LE005699,S3
C005700,6173201.77695117,621574.5635011924,E005700,2887110.101140696,148.18964301398756,T005700,964529.4539324336,Pass,CON005700,SOFR,231524.95429836173,51.72353193311761,52560016.59948804,LE005700,S3
C005701,3836778.7600476416,245387.7341150842,E005701,506962.9952987118,29.99876992680863,T005701,382378.56308244134,Pass,CON005701,SOFR,135894.5703594935,72.65446791464774,95736212.29790086,LE005701,S1
C005702,7098827.5440839,67665.98908058663,E005702,1745941.0884020051,57.34032686235355,T005702,800456.9633235139,Pass,CON005702,LIBOR,116650.76241187328,69.94962455962889,36782449.04024983,LE005702,S1
C005703,1261655.5839054787,266425.8966330315,E005703,990496.2504066894,123.25421131016319,T005703,671747.6140257387,Pass,CON005703,SOFR,389461.6327904288,88.07189320577324,63652214.57476678,LE005703,S2
C005704,9170265.725774454,336794.67198761506,E005704,1505545.7619782125,97.74322673615384,T005704,239686.00852840274,Pass,CON005704,SOFR,54608.33939065385,88.15755809236995,70127264.52943535,LE005704,S3
C005705,2804297.2888897634,865747.5643046072,E005705,2058899.3438909976,133.36218972150976,T005705,716229.817233932,Pass,CON005705,SOFR,230541.3197027324,73.95608969315103,30540360.512446538,LE005705,S2
C005706,8907144.672371829,139067.72396702948,E005706,2206409.0496664234,36.402122798940425,T005706,646602.8081376698,Pass,CON005706,SOFR,84098.30464970936,58.40548866061192,49573900.90589632,LE005706,S3
C005707,2591679.744922385,868591.0045072947,E005707,2893885.801902849,77.47557301548363,T005707,650850.0006730339,Pass,CON005707,SOFR,383174.6798906311,99.47764090837956,99301513.19892104,LE005707,S1
C005708,1363298.8881687124,301455.6884905897,E005708,2394458.260760245,112.63161494617395,T005708,37899.05459934486,Pass,CON005708,SOFR,430109.98977778805,50.53684868564802,69870766.21837218,LE005708,S3
C005709,4769258.812217313,276523.4668666794,E005709,3640660.743772752,34.860390445598185,T005709,277761.33894414164,Pass,CON005709,SOFR,287932.096964955,95.45728176126754,15077274.408839313,LE005709,S1
C005710,7471195.996703419,997521.2091761949,E005710,1683479.3917882266,136.5056508441895,T005710,99005.50328439244,Pass,CON005710,SOFR,468812.2226060387,66.4725719623703,85741278.43178295,LE005710,S3
C005711,3764326.464901575,50178.750943151164,E005711,3230168.0843046233,49.85428162325967,T005711,794977.7743277996,Pass,CON005711,SOFR,101975.24251771223,57.7344375887004,8275919.047497615,LE005711,S2
C005712,1851666.2703485484,849243.0401104711,E005712,3087110.16274065,48.81571710574143,T005712,93756.18053416381,Pass,CON005712,SOFR,59677.34545452857,78.5627588289556,61330779.502302386,LE005712,S2
C005713,4922562.423580714,569232.5666565162,E005713,4157220.6468891804,36.05094671207026,T005713,208319.06349022276,Pass,CON005713,SOFR,79475.68427915974,81.7051285889979,59242864.54242057,LE005713,S1
C005714,7677777.324045973,406709.5190694194,E005714,2868319.331861687,93.82508551566266,T005714,424120.6716977816,Pass,CON005714,SOFR,211347.07786870055,74.21318970727772,18416246.23075394,LE005714,S1
C005715,3002431.449675447,220975.88255365673,E005715,1484200.4522096266,76.69042763100508,T005715,487881.22862674156,Pass,CON005715,SOFR,40712.76760653308,90.36656145849066,68851509.09779927,LE005715,S3
C005716,1502125.4473315522,5762.603538933097,E005716,4080509.87155659,23.466383449675654,T005716,663101.8722510764,Fail,CON005716,SOFR,110221.35261930543,93.61258527039377,98968259.33807668,LE005716,S1
C005717,6932905.5796850305,797351.6327142589,E005717,3789966.579796177,102.08234350033716,T005717,466919.95161275356,Pass,CON005717,SOFR,18837.0152231343,62.53696462861447,26220803.25900314,LE005717,S1
C005718,7471448.175149916,54034.827750989556,E005718,1223021.76380855,26.678005330124805,T005718,33916.988389147366,Pass,CON005718,SOFR,137468.77202177243,94.33951642846719,95281623.04691547,LE005718,S1
C005719,6842453.626410447,950202.8640276851,E005719,3065809.0765807936,68.68329007655707,T005719,474636.52763237216,Pass,CON005719,SOFR,479579.4353574089,93.39617484091337,86581591.49672857,LE005719,S1
C005720,578025.6156762822,154632.380470238,E005720,124373.9026432154,138.07776275944303,T005720,724804.5428150453,Pass,CON005720,SOFR,189904.4741283924,62.09041124263659,15670710.2622427,LE005720,S1
C005721,1045950.6251950202,363017.91978901485,E005721,3805141.9177798973,141.25595715244106,T005721,182882.08977445267,Pass,CON005721,SOFR,263860.38117641705,79.09514631776284,81845123.94398126,LE005721,S2
C005722,3713166.798941784,312387.7465290211,E005722,583802.5702009189,68.74108802754562,T005722,108330.72776578857,Pass,CON005722,SOFR,283361.5098891551,70.93841570955519,18274827.078870986,LE005722,S2
C005723,4438262.499927974,690780.7774737919,E005723,3530325.7180307037,112.33773860046644,T005723,585423.6109012215,Pass,CON005723,SOFR,445139.71442854934,67.90544267403186,34367181.76699866,LE005723,S2
C005724,980060.0484794977,271912.21141619235,E005724,888050.9021222017,30.123743950902263,T005724,981559.8448667967,Pass,CON005724,SOFR,492752.6744550715,50.39258476441809,95922078.41367498,LE005724,S3
C005725,5298807.457336765,50455.54005596131,E005725,1237854.9119870097,86.4144288820281,T005725,389985.65279390046,Pass,CON005725,SOFR,321536.5684822118,80.23852533706754,18635850.666454587,LE005725,S3
C005726,406765.64724795194,445616.8759155424,E005726,4319546.121925187,72.24722546215139,T005726,292350.1275993801,Pass,CON005726,SOFR,102710.84079688358,88.30389429572449,12284375.692420013,LE005726,S2
C005727,9926130.139371423,317642.9308811989,E005727,1897658.6209757517,99.74253743615259,T005727,561874.5857678213,Pass,CON005727,SOFR,325772.4703797585,82.16516979765913,43933042.27537432,LE005727,S2
C005728,8721111.798521267,133531.9829939423,E005728,3371278.309038734,64.90123577684348,T005728,282100.9261242335,Pass,CON005728,SOFR,390097.30814731563,77.19594140333159,69492901.70134228,LE005728,S3
C005729,2248900.9175212146,309011.3824771641,E005729,3670811.8667156887,72.19882819525375,T005729,597252.5854805888,Fail,CON005729,SOFR,218127.4373149178,81.8495812540964,32014202.063642696,LE005729,S1
C005730,211268.16925165313,666191.0418229164,E005730,1658217.3753060657,149.0015523768478,T005730,434570.13162149047,Pass,CON005730,SOFR,231025.92270433382,80.09919104943191,14140339.769865235,LE005730,S1
C005731,4532142.4761923235,142852.19232713353,E005731,1970475.2806187517,29.891660364546134,T005731,708780.2357160883,Pass,CON005731,SOFR,238467.68045172308,52.82119690448417,90007243.89719467,LE005731,S1
C005732,6956663.920010843,204321.4160258472,E005732,1200881.9752709644,124.93923444368832,T005732,363242.9668342249,Pass,CON005732,SOFR,426870.513124304,61.71730241941351,52878064.6553451,LE005732,S2
C005733,5758822.949796658,757344.6204816959,E005733,3126879.7538385834,104.30273692581576,T005733,222725.08195207184,Pass,CON005733,SOFR,379300.28699746885,89.85341185651893,52886090.003363505,LE005733,S1
C005734,3114181.8451338927,259767.16361551467,E005734,4236780.131118481,141.10062505627204,T005734,700727.228448204,Pass,CON005734,SOFR,185595.45879344392,57.25154869721394,58375812.36048837,LE005734,S1
C005735,3118379.385462341,308520.36354261317,E005735,4713437.678616427,86.29416390672837,T005735,914421.4068337954,Pass,CON005735,LIBOR,97087.5654283842,69.49225535484342,51693660.48372807,LE005735,S1
